transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
error_transaction_id,323.74,error_transaction_hour,Clothing,1.0,0.0,45.0,1.0,46.0,0.0
5669.0,10.41,9.0,Food,0.0,0.0,99.0,0.0,50.0,0.0
,247.76,17.0,Clothing,0.0,1.0,68.0,4.0,22.0,0.0
5671.0,342.51,0.0,Grocery,0.0,0.0,61.0,3.0,60.0,0.0
5672.0,60.67,18.0,Travel,0.0,0.0,68.0,4.0,69.0,0.0
5673.0,184.12,15.0,Clothing,0.0,0.0,89.0,2.0,60.0,0.0
5674.0,67.88,6.0,Travel,0.0,0.0,30.0,3.0,50.0,0.0
error_transaction_id,570.49,error_transaction_hour,Electronics,0.0,0.0,62.0,4.0,56.0,0.0
5676.0,6.12,0.0,Electronics,0.0,0.0,,0.0,30.0,
5677.0,error_amount,22.0,Grocery,0.0,0.0,81.0,1.0,48.0,0.0
5678.0,32.78,20.0,Grocery,0.0,1.0,99.0,2.0,53.0,0.0
5679.0,224.2,8.0,Grocery,0.0,1.0,94.0,2.0,36.0,
5680.0,34.82,1.0,Electronics,0.0,0.0,89.0,0.0,42.0,0.0
5681.0,48.31,16.0,Clothing,0.0,0.0,79.0,5.0,60.0,0.0
5682.0,122.75,23.0,Food,0.0,1.0,59.0,1.0,52.0,0.0
5683.0,443.37,9.0,Grocery,1.0,0.0,48.0,2.0,54.0,0.0
5684.0,42.82,5.0,Food,1.0,0.0,62.0,1.0,56.0,0.0
5685.0,28.04,4.0,Food,0.0,0.0,27.0,1.0,50.0,0.0
5686.0,256.12,7.0,Electronics,0.0,0.0,75.0,0.0,60.0,0.0
5687.0,124.99,7.0,Clothing,0.0,0.0,85.0,2.0,20.0,0.0
5688.0,437.04,578.7406093489149,Electronics,0.0,1.0,64.0,2.0,68.0,0.0
5689.0,8813.402647488014,11.0,Grocery,,0.0,3091.5985282093216,3.0,,
error_transaction_id,186.89,6.0,Electronics,0.0,0.0,90.0,0.0,59.0,0.0
5691.0,47.72,12.0,Electronics,0.0,,84.0,2.0,41.0,0.0
5692.0,,12.0,,0.0,0.0,39.0,2.0,20.0,0.0
5693.0,207.04,16.0,Grocery,0.0,0.0,70.0,2.0,24.0,0.0
5694.0,,3.0,Grocery,0.0,0.0,79.0,,30.0,0.0
5695.0,253.04,17.0,Electronics,1.0,0.0,28.0,0.0,41.0,0.0
5696.0,66.65,9.0,Electronics,0.0,0.0,48.0,3.0,55.0,0.0
5697.0,106.95,2.0,Food,1.0,0.0,64.0,4.0,,0.0
5698.0,93.6,,Clothing,0.0,1.0,,0.0,22.0,0.0
5699.0,745.34,0.0,Food,1.0,0.0,76.0,5.0,40.0,1.0
5700.0,62.22,10.0,Clothing,0.0,0.0,61.0,1.0,58.0,0.0
error_transaction_id,62.87,,Clothing,0.0,0.0,25.0,1.0,61.0,0.0
5702.0,78.8,12.0,Electronics,0.0,0.0,33.0,3.0,44.0,0.0
5703.0,,16.0,Food,0.0,0.0,42.0,2.0,35.0,0.0
5704.0,52.34,7.0,,1.0,0.0,63.0,0.0,57.0,0.0
5705.0,444.33,19.0,Clothing,0.0,,99.0,1.0,37.0,0.0
error_transaction_id,55.59,error_transaction_hour,Grocery,0.0,0.0,99.0,,23.0,0.0
5707.0,407.09,16.0,Clothing,0.0,0.0,54.0,1.0,47.0,0.0
5708.0,19.66,1.0,Electronics,1.0,0.0,44.0,5.0,67.0,1.0
5709.0,192.38,2.0,Travel,0.0,0.0,39.0,2.0,23.0,0.0
5710.0,427.5,2.0,Grocery,0.0,0.0,88.0,2.0,,0.0
5711.0,33.27,5.0,Travel,0.0,0.0,49.0,3.0,34.0,0.0
5712.0,621.41,9.0,Electronics,0.0,0.0,73.0,3.0,60.0,0.0
,108.56,23.0,Travel,0.0,0.0,91.0,4.0,53.0,0.0
5714.0,524.43,21.0,Clothing,0.0,0.0,50.0,1.0,32.0,0.0
5715.0,203.32,17.0,Travel,0.0,0.0,69.0,5.0,69.0,0.0
5716.0,64.61,17.0,Food,0.0,0.0,30.0,1.0,34.0,0.0
5717.0,37.55,13.0,Electronics,0.0,0.0,56.0,3.0,42.0,0.0
5718.0,65.16,15.0,Food,0.0,0.0,99.0,2.0,61.0,0.0
,17.57,6.0,Travel,0.0,0.0,41.0,1.0,47.0,0.0
5720.0,27.96,0.0,Food,0.0,0.0,70.0,1.0,60.0,0.0
5721.0,19.9,16.0,Grocery,0.0,0.0,77.0,4.0,57.0,0.0
5722.0,98.97,22.0,Travel,0.0,0.0,28.0,7.0,34.0,0.0
,285.76,4.0,Food,0.0,0.0,52.0,3.0,22.0,0.0
5724.0,27.44,0.0,Clothing,0.0,0.0,95.0,5.0,61.0,0.0
5725.0,25.13,20.0,Travel,0.0,0.0,40.0,0.0,65.0,0.0
5726.0,185.62,16.0,Grocery,0.0,1.0,63.0,1.0,65.0,0.0
5727.0,error_amount,error_transaction_hour,Clothing,0.0,0.0,54.0,2.0,66.0,0.0
5728.0,18.49,11.0,Travel,,0.0,81.0,2.0,59.0,0.0
5729.0,32.86,19.0,Clothing,0.0,0.0,80.0,2.0,59.0,0.0
,463.23,1.0,Travel,0.0,0.0,63.0,1.0,52.0,0.0
5731.0,310.14,22.0,Travel,0.0,0.0,66.0,0.0,28.0,0.7656186198448346
5732.0,78.67,15.0,,0.0,,,,45.0,0.0
5733.0,191.99,14.0,Food,0.0,0.0,99.0,0.0,61.0,0.0
249876.49791231734,,12.0,Travel,1.0,0.0,46.0,1.0,37.0,0.0
5735.0,203.49,17.0,Grocery,4.923391215526047,0.0,28.0,3.0,19.0,0.0
5736.0,206.61,19.0,Food,0.0,0.0,27.0,1.0,58.0,0.0
5737.0,178.35,21.0,Electronics,0.0,0.0,85.0,1.0,50.0,0.0
5738.0,55.69,13.0,Food,0.0,0.0,48.0,1.0,53.0,0.0
5739.0,7.16,17.0,,0.0,0.0,76.0,1.0,27.0,
5740.0,109.44,1.0,Travel,0.0,0.0,91.0,2.0,62.0,0.0
5741.0,398.91,1.0,Grocery,0.0,0.0,55.0,2.0,36.0,0.0
5742.0,151.7,2.0,Travel,0.0,0.0,77.0,1.0,42.0,0.0
5743.0,321.5,,Grocery,,0.0,85.0,1.0,,0.0
5744.0,860.84,15.0,Grocery,1.0,0.0,82.0,3.0,52.0,0.0
5745.0,32.16,21.0,Clothing,0.0,0.0,59.0,1.0,40.0,0.0
5746.0,error_amount,14.0,Travel,0.0,1.0,55.0,0.0,60.0,0.0
5747.0,201.92,11.0,Electronics,,1.0,81.0,1.0,51.0,0.0
5748.0,error_amount,8.0,Food,0.0,0.0,34.0,2.0,25.0,0.0
5749.0,763.3,13.0,Clothing,0.0,1.0,42.0,2.0,19.0,0.0
5750.0,208.89,20.0,,1.0,0.0,80.0,0.0,42.0,0.0
5751.0,50.26,15.0,Travel,0.0,0.0,60.0,2.0,26.0,0.0
5752.0,288.4,10.0,Grocery,,0.0,75.0,3.0,42.0,0.0
5753.0,20.38,5.0,Travel,0.0,0.0,85.0,2.0,62.0,0.0
5754.0,273.12,9.0,Travel,0.0,0.0,43.0,6.0,46.0,0.0
5755.0,433.82,7.0,Clothing,0.0,0.0,,2.0,39.0,0.0
5756.0,86.87,15.0,Electronics,0.0,0.0,29.0,1.0,31.0,0.0
5757.0,179.27,error_transaction_hour,Clothing,1.0,0.0,69.0,2.0,69.0,0.0
5758.0,101.23,1.0,Electronics,0.0,0.0,69.0,1.0,65.0,0.0
5759.0,103.65,15.0,Clothing,1.0,0.0,72.0,0.0,60.0,0.0
5760.0,66.89,18.0,,0.0,0.0,38.0,2.0,65.0,0.0
5761.0,258.49,8.0,Grocery,0.0,,,3.0,28.0,0.0
5762.0,495.29,15.0,Grocery,0.0,0.0,33.0,2.0,67.0,0.0
5763.0,508.68,21.0,Grocery,,0.0,83.0,4.0,68.0,0.0
5764.0,34.58,3.0,Food,,0.0,62.0,1.0,68.0,0.0
5765.0,373.93,9.0,Food,0.0,0.0,49.0,1.0,30.0,0.0
5766.0,240.7,18.0,Grocery,1.0,0.0,96.0,100.66462167689161,50.0,0.0
5767.0,52.47,12.0,Grocery,0.0,0.0,72.0,3.0,20.0,0.0
5768.0,12.54,17.0,Electronics,0.0,0.0,43.0,0.0,64.0,0.0
,56.15,14.0,Electronics,1.0,0.0,26.0,0.0,69.0,0.0
5770.0,437.9,3.0,Travel,1.0,0.0,,3.0,53.0,1.0
5771.0,180.52,,Clothing,0.0,,54.0,2.0,68.0,0.0
5772.0,229.81,3.0,Electronics,0.0,0.0,85.0,8.0,65.0,0.0
5773.0,53.51,15.0,Electronics,0.0,,26.0,4.0,59.0,0.0
5774.0,228.74,20.0,Electronics,0.0,0.0,75.0,2.0,49.0,0.0
5775.0,5.13,14.0,Electronics,0.0,0.0,37.0,1.0,53.0,0.0
5776.0,84.69,23.0,Food,0.0,0.0,73.0,3.0,60.0,0.0
5777.0,177.39,1.0,Travel,1.0,4.309730005094243,32.0,5.0,53.0,1.0
5778.0,28.43,,Electronics,0.0,,33.0,1.0,52.0,0.0
5779.0,311.69,2.0,Clothing,0.0,0.0,47.0,4.0,22.0,0.7656186198448346
5780.0,48.23,21.0,Electronics,0.0,0.0,96.0,0.0,29.0,0.0
5781.0,190.14,22.0,FOOD,0.0,0.0,97.0,1.0,36.0,0.0
5782.0,93.51,3.0,Grocery,0.0,1.0,40.0,2.0,57.0,0.0
5783.0,163.16,0.0,Grocery,0.0,0.0,40.0,3.0,44.0,0.0
5784.0,20.46,22.0,,0.0,0.0,36.0,1.0,52.0,0.0
5785.0,3.07,8.0,Grocery,0.0,0.0,35.0,0.0,27.0,0.0
5786.0,432.56,16.0,Electronics,0.0,0.0,37.0,1.0,68.0,0.0
,56.56,13.0,Food,0.0,0.0,59.0,2.0,45.0,0.0
,308.34,16.0,Travel,0.0,0.0,67.0,2.0,50.0,0.0
5789.0,1321.02,0.0,Electronics,0.0,0.0,,2.0,64.0,0.0
5790.0,42.76,9.0,Grocery,,0.0,84.0,1.0,64.0,0.0
5791.0,55.46,22.0,Clothing,0.0,0.0,91.0,5.0,60.0,0.0
5792.0,195.71,15.0,Electronics,0.0,0.0,53.0,0.0,53.0,0.0
5793.0,605.76,18.0,Clothing,0.0,0.0,49.0,5.0,52.0,0.0
5794.0,445.45,23.0,,0.0,0.0,90.0,100.66462167689161,66.0,0.0
5795.0,125.8,2.0,Travel,0.0,0.0,29.0,2.0,34.0,0.0
5796.0,285.35,11.0,Food,0.0,0.0,29.0,2.0,28.0,0.0
5797.0,26.26,2.0,Grocery,0.0,0.0,73.0,2.0,53.0,0.0
5798.0,682.47,14.0,Grocery,0.0,0.0,50.0,,54.0,0.0
5799.0,600.14,16.0,Electronics,0.0,1.0,95.0,1.0,35.0,0.0
5800.0,error_amount,17.0,Grocery,0.0,0.0,54.0,5.0,48.0,0.0
5801.0,64.05,6.0,Travel,4.923391215526047,0.0,52.0,0.0,2168.5517593064765,0.0
5802.0,19.0,,Grocery,0.0,0.0,38.0,5.0,45.0,0.0
5803.0,57.07,6.0,Electronics,0.0,0.0,42.0,2.0,18.0,0.0
5804.0,304.66,4.0,Grocery,0.0,0.0,81.0,5.0,48.0,0.0
5805.0,85.56,7.0,Food,0.0,,49.0,4.0,69.0,0.0
5806.0,16.66,,Clothing,0.0,0.0,94.0,3.0,44.0,0.0
5807.0,75.4,15.0,Clothing,0.0,0.0,29.0,1.0,57.0,0.0
5808.0,717.07,15.0,Clothing,0.0,0.0,77.0,3.0,29.0,0.0
5809.0,178.81,18.0,Food,0.0,0.0,63.0,3.0,29.0,0.0
5810.0,96.86,14.0,Travel,0.0,0.0,81.0,2.0,44.0,0.0
5811.0,32.79,6.0,Electronics,0.0,0.0,35.0,1.0,44.0,0.0
5812.0,770.65,4.0,Food,0.0,4.309730005094243,93.0,,68.0,0.0
5813.0,,22.0,Electronics,0.0,0.0,49.0,1.0,63.0,0.0
5814.0,59.5,10.0,Travel,0.0,0.0,54.0,2.0,34.0,0.0
5815.0,13.08,9.0,Food,0.0,0.0,26.0,2.0,69.0,0.0
5816.0,10.49,20.0,,0.0,0.0,60.0,2.0,42.0,0.0
5817.0,23.09,22.0,Travel,0.0,0.0,61.0,1.0,,0.0
5818.0,156.48,8.0,Clothing,0.0,,26.0,3.0,27.0,0.0
5819.0,475.51,0.0,Food,0.0,0.0,71.0,1.0,57.0,0.0
5820.0,123.6,19.0,Travel,1.0,1.0,83.0,1.0,32.0,0.0
5821.0,333.21,0.0,Travel,0.0,0.0,28.0,0.0,36.0,0.0
5822.0,106.27,7.0,Food,0.0,0.0,91.0,1.0,21.0,0.0
5823.0,221.94,578.7406093489149,Clothing,0.0,0.0,70.0,2.0,32.0,0.0
5824.0,236.93,1.0,Clothing,0.0,0.0,60.0,2.0,2168.5517593064765,0.0
,34.4,3.0,Travel,0.0,0.0,89.0,3.0,32.0,0.0
5826.0,80.67,18.0,Electronics,0.0,0.0,80.0,3.0,,0.0
5827.0,182.55,error_transaction_hour,Travel,0.0,0.0,59.0,3.0,68.0,0.0
5828.0,13.2,4.0,Food,1.0,0.0,47.0,1.0,30.0,0.0
5829.0,80.77,23.0,Food,0.0,0.0,68.0,4.0,34.0,0.0
5830.0,,9.0,Food,0.0,0.0,25.0,3.0,36.0,0.0
5831.0,1004.26,23.0,Clothing,1.0,0.0,90.0,3.0,30.0,0.0
5832.0,115.82,22.0,Grocery,1.0,0.0,36.0,3.0,23.0,0.0
5833.0,304.76,7.0,Food,0.0,0.0,37.0,2.0,57.0,0.0
5834.0,101.84,12.0,Food,0.0,0.0,51.0,2.0,47.0,0.0
5835.0,286.48,4.0,Electronics,0.0,0.0,44.0,,53.0,0.0
5836.0,162.88,11.0,Electronics,4.923391215526047,0.0,30.0,4.0,48.0,0.0
5837.0,391.82,12.0,Travel,0.0,,32.0,1.0,30.0,0.7656186198448346
5838.0,95.26,21.0,Travel,0.0,0.0,45.0,3.0,41.0,0.0
5839.0,166.88,7.0,Travel,0.0,0.0,45.0,5.0,46.0,0.0
5840.0,178.97,14.0,FOOD,0.0,0.0,69.0,1.0,66.0,0.0
5841.0,97.24,12.0,Electronics,0.0,0.0,94.0,1.0,63.0,0.0
5842.0,28.05,0.0,Travel,0.0,0.0,68.0,2.0,19.0,0.0
5843.0,17.68,21.0,Electronics,0.0,0.0,83.0,1.0,33.0,0.0
5844.0,3.03,5.0,Food,0.0,0.0,54.0,1.0,69.0,0.0
,372.2,10.0,Food,0.0,0.0,34.0,3.0,29.0,0.0
,48.57,12.0,Travel,0.0,0.0,99.0,0.0,,0.0
5847.0,42.77,error_transaction_hour,Food,0.0,1.0,25.0,0.0,43.0,0.0
5848.0,239.75,19.0,Food,0.0,0.0,34.0,0.0,49.0,0.0
5849.0,69.42,0.0,Electronics,0.0,0.0,49.0,2.0,,0.0
5850.0,126.96,10.0,Grocery,0.0,0.0,98.0,2.0,21.0,0.7656186198448346
5851.0,31.92,10.0,Clothing,0.0,0.0,38.0,1.0,22.0,0.0
5852.0,578.26,7.0,Travel,0.0,0.0,27.0,0.0,34.0,0.0
5853.0,343.39,21.0,Grocery,0.0,0.0,,2.0,37.0,
5854.0,358.84,2.0,Travel,0.0,0.0,64.0,2.0,57.0,0.0
5855.0,93.99,18.0,Grocery,0.0,0.0,57.0,,46.0,
error_transaction_id,258.66,11.0,Food,0.0,0.0,,4.0,42.0,0.0
5857.0,27.96,5.0,Travel,1.0,1.0,27.0,1.0,35.0,1.0
5858.0,1.56,22.0,Grocery,0.0,0.0,61.0,3.0,39.0,0.0
5859.0,NAN,7.0,Clothing,0.0,0.0,50.0,1.0,25.0,0.0
5860.0,159.0,4.0,Food,0.0,0.0,49.0,3.0,57.0,0.0
5861.0,109.38,9.0,Travel,0.0,0.0,64.0,0.0,64.0,0.0
5862.0,131.37,21.0,Travel,0.0,0.0,67.0,,57.0,0.0
5863.0,,15.0,Grocery,,0.0,68.0,2.0,27.0,0.0
5864.0,98.89,11.0,Travel,1.0,1.0,95.0,0.0,34.0,0.0
5865.0,227.9,16.0,Food,0.0,0.0,53.0,2.0,2168.5517593064765,
5866.0,,5.0,Electronics,0.0,0.0,81.0,1.0,65.0,0.0
5867.0,237.17,8.0,Grocery,0.0,0.0,,1.0,37.0,0.0
NAN,47.75,error_transaction_hour,,0.0,0.0,46.0,1.0,44.0,
5869.0,8813.402647488014,19.0,Travel,0.0,0.0,94.0,1.0,,0.0
5870.0,159.8,13.0,Food,0.0,0.0,30.0,3.0,69.0,0.0
5871.0,42.6,13.0,Travel,0.0,0.0,,1.0,46.0,0.0
5872.0,48.62,16.0,Clothing,1.0,0.0,76.0,2.0,23.0,0.0
5873.0,178.01,15.0,Food,0.0,0.0,94.0,1.0,37.0,0.0
5874.0,318.89,3.0,Clothing,1.0,0.0,73.0,1.0,54.0,0.0
5875.0,96.7,1.0,Food,0.0,0.0,47.0,2.0,36.0,0.0
NAN,53.79,15.0,Electronics,0.0,0.0,45.0,2.0,28.0,0.0
5877.0,363.15,0.0,Food,0.0,0.0,98.0,0.0,65.0,0.0
5878.0,199.16,2.0,Clothing,0.0,0.0,32.0,2.0,35.0,0.0
5879.0,106.99,22.0,Grocery,0.0,0.0,78.0,1.0,56.0,0.0
5880.0,120.46,10.0,Electronics,0.0,0.0,38.0,1.0,39.0,0.0
5881.0,41.13,15.0,Travel,1.0,0.0,55.0,2.0,68.0,0.0
error_transaction_id,,17.0,Electronics,,0.0,75.0,1.0,31.0,
5883.0,79.98,14.0,Electronics,1.0,0.0,86.0,0.0,59.0,0.0
,978.56,8.0,Travel,0.0,1.0,42.0,0.0,,0.0
5885.0,117.77,11.0,Food,0.0,0.0,71.0,100.66462167689161,38.0,0.0
5886.0,119.76,17.0,Electronics,0.0,0.0,76.0,3.0,25.0,0.0
5887.0,150.19,4.0,,0.0,0.0,61.0,0.0,35.0,0.0
5888.0,447.48,23.0,Grocery,0.0,0.0,54.0,,39.0,0.0
5889.0,290.44,7.0,GROCERY,0.0,,54.0,5.0,23.0,0.0
5890.0,107.98,2.0,,0.0,1.0,99.0,0.0,52.0,0.0
5891.0,228.3,1.0,Travel,0.0,0.0,,0.0,52.0,0.0
5892.0,158.84,18.0,Food,0.0,0.0,63.0,1.0,63.0,0.0
5893.0,122.04,7.0,Food,,0.0,51.0,0.0,62.0,0.0
5894.0,38.45,1.0,Clothing,0.0,0.0,40.0,1.0,26.0,0.0
5895.0,112.23,18.0,Food,0.0,0.0,56.0,1.0,33.0,0.0
5896.0,50.78,0.0,Food,1.0,0.0,53.0,4.0,28.0,0.0
5897.0,443.38,21.0,GROCERY,0.0,0.0,76.0,2.0,65.0,
5898.0,73.54,error_transaction_hour,Food,,,98.0,2.0,38.0,0.0
5899.0,547.57,22.0,Food,0.0,0.0,99.0,1.0,59.0,0.0
5900.0,137.08,19.0,Clothing,1.0,0.0,,,40.0,0.0
5901.0,179.72,16.0,Clothing,0.0,0.0,68.0,4.0,62.0,0.0
5902.0,140.93,2.0,Electronics,0.0,0.0,47.0,1.0,37.0,0.0
5903.0,24.94,8.0,Food,0.0,0.0,72.0,1.0,34.0,0.0
5904.0,,4.0,Food,4.923391215526047,0.0,47.0,1.0,48.0,0.0
5905.0,18.79,5.0,Food,0.0,0.0,95.0,0.0,69.0,0.0
5906.0,175.57,3.0,Grocery,0.0,0.0,38.0,3.0,,0.0
5907.0,106.59,16.0,Food,0.0,0.0,97.0,2.0,46.0,0.0
5908.0,270.9,20.0,Grocery,,0.0,78.0,4.0,65.0,0.0
5909.0,44.83,20.0,Electronics,0.0,0.0,94.0,100.66462167689161,49.0,0.0
5910.0,32.36,20.0,Travel,0.0,0.0,67.0,1.0,25.0,0.0
5911.0,93.86,15.0,Food,0.0,1.0,69.0,1.0,67.0,0.0
5912.0,470.09,15.0,Clothing,0.0,0.0,46.0,2.0,26.0,0.0
5913.0,223.08,21.0,Clothing,0.0,0.0,85.0,2.0,,0.0
5914.0,97.72,10.0,Food,0.0,0.0,42.0,0.0,23.0,0.0
5915.0,131.09,1.0,Grocery,0.0,0.0,68.0,1.0,2168.5517593064765,0.0
5916.0,15.83,16.0,Clothing,0.0,,97.0,2.0,2168.5517593064765,
5917.0,750.93,14.0,Clothing,0.0,0.0,,0.0,30.0,0.0
5918.0,197.61,17.0,Electronics,0.0,0.0,81.0,4.0,42.0,0.0
5919.0,60.49,9.0,Electronics,1.0,0.0,39.0,1.0,48.0,0.0
5920.0,158.66,5.0,Electronics,0.0,1.0,97.0,1.0,,0.0
error_transaction_id,20.87,20.0,,0.0,0.0,82.0,3.0,34.0,0.0
5922.0,607.79,15.0,,0.0,0.0,26.0,1.0,43.0,0.0
5923.0,34.58,4.0,Food,1.0,,38.0,2.0,37.0,1.0
5924.0,187.96,,Food,0.0,0.0,45.0,1.0,67.0,0.0
5925.0,50.7,5.0,Grocery,0.0,0.0,67.0,0.0,23.0,0.0
5926.0,227.57,13.0,Clothing,0.0,1.0,69.0,1.0,49.0,0.0
5927.0,269.96,22.0,Food,0.0,0.0,58.0,1.0,50.0,0.0
5928.0,201.43,15.0,Food,0.0,0.0,95.0,0.0,37.0,0.0
5929.0,171.58,6.0,,0.0,0.0,36.0,,64.0,0.0
5930.0,,1.0,Electronics,1.0,0.0,31.0,0.0,28.0,1.0
5931.0,14.74,5.0,Electronics,1.0,0.0,93.0,2.0,64.0,0.0
5932.0,,8.0,Travel,1.0,0.0,52.0,1.0,69.0,0.0
5933.0,51.37,6.0,Food,0.0,0.0,,0.0,27.0,0.0
5934.0,796.32,1.0,Electronics,0.0,0.0,90.0,2.0,60.0,0.0
5935.0,88.79,,Electronics,0.0,0.0,75.0,1.0,56.0,0.0
5936.0,error_amount,7.0,Clothing,0.0,0.0,97.0,1.0,36.0,0.0
5937.0,207.78,10.0,Electronics,0.0,0.0,58.0,,44.0,0.0
5938.0,42.9,3.0,Clothing,4.923391215526047,0.0,70.0,2.0,57.0,0.0
5939.0,49.16,,,1.0,,71.0,0.0,51.0,0.0
5940.0,59.45,17.0,Electronics,0.0,0.0,56.0,2.0,53.0,0.0
5941.0,95.32,,Clothing,0.0,0.0,36.0,4.0,37.0,0.0
5942.0,48.06,4.0,Electronics,0.0,1.0,43.0,2.0,63.0,0.0
5943.0,3.57,1.0,,0.0,0.0,,0.0,22.0,
5944.0,380.74,10.0,,0.0,0.0,62.0,0.0,27.0,0.0
5945.0,606.6,0.0,Clothing,0.0,,34.0,0.0,,0.0
5946.0,75.22,,Grocery,0.0,,34.0,4.0,57.0,0.0
5947.0,74.39,4.0,Grocery,0.0,0.0,65.0,0.0,57.0,
5948.0,1.28,17.0,Grocery,0.0,0.0,79.0,3.0,45.0,0.0
5949.0,205.24,13.0,Travel,0.0,0.0,95.0,4.0,46.0,
5950.0,314.19,12.0,Clothing,0.0,0.0,98.0,3.0,65.0,0.0
5951.0,28.54,6.0,Travel,0.0,0.0,67.0,0.0,39.0,0.0
5952.0,31.31,7.0,Grocery,0.0,0.0,62.0,2.0,26.0,0.0
5953.0,280.99,17.0,Travel,0.0,0.0,51.0,1.0,19.0,0.0
5954.0,172.42,6.0,ELECTRONICS,0.0,0.0,56.0,0.0,30.0,0.0
5955.0,8.26,19.0,Travel,0.0,0.0,95.0,0.0,52.0,0.0
5956.0,175.38,16.0,Food,0.0,0.0,72.0,2.0,44.0,0.0
error_transaction_id,66.51,,Grocery,0.0,0.0,50.0,1.0,47.0,0.0
5958.0,82.8,10.0,Grocery,0.0,0.0,82.0,0.0,46.0,0.0
5959.0,264.33,18.0,Clothing,0.0,0.0,48.0,1.0,52.0,0.0
5960.0,299.82,0.0,Electronics,0.0,0.0,,4.0,54.0,0.0
5961.0,,20.0,Clothing,0.0,0.0,70.0,,68.0,0.0
5962.0,529.26,7.0,Travel,0.0,0.0,82.0,1.0,43.0,0.0
5963.0,93.9,0.0,Food,0.0,0.0,56.0,0.0,21.0,0.0
5964.0,265.98,8.0,Food,0.0,0.0,40.0,3.0,52.0,0.0
5965.0,119.05,18.0,Food,0.0,0.0,,1.0,27.0,0.0
249876.49791231734,,20.0,Food,0.0,0.0,,2.0,37.0,0.0
5967.0,429.01,8.0,Electronics,0.0,0.0,37.0,100.66462167689161,66.0,0.0
5968.0,16.47,20.0,,0.0,0.0,30.0,1.0,27.0,0.0
5969.0,496.19,9.0,Food,0.0,0.0,36.0,0.0,47.0,0.0
5970.0,314.29,23.0,Grocery,0.0,0.0,33.0,2.0,28.0,0.0
5971.0,282.04,22.0,Travel,1.0,0.0,83.0,4.0,33.0,0.0
5972.0,40.37,10.0,Electronics,0.0,,91.0,2.0,24.0,0.0
5973.0,294.37,0.0,Food,0.0,0.0,48.0,0.0,40.0,0.0
5974.0,341.64,19.0,Electronics,0.0,0.0,39.0,2.0,57.0,0.0
5975.0,61.43,7.0,Food,0.0,0.0,87.0,1.0,18.0,
5976.0,547.56,,Grocery,0.0,,74.0,2.0,,0.0
5977.0,9.21,11.0,Travel,0.0,0.0,45.0,2.0,24.0,0.0
,29.23,,Grocery,1.0,0.0,25.0,2.0,58.0,1.0
5979.0,138.83,9.0,Food,0.0,0.0,35.0,3.0,21.0,0.0
5980.0,154.36,3.0,Clothing,0.0,0.0,91.0,1.0,19.0,0.0
5981.0,186.49,14.0,Travel,0.0,0.0,46.0,1.0,34.0,0.0
5982.0,3.08,,Electronics,0.0,0.0,98.0,,57.0,0.0
5983.0,581.06,5.0,Food,0.0,0.0,,1.0,26.0,0.0
,8.21,4.0,Grocery,0.0,0.0,73.0,2.0,28.0,0.0
5985.0,27.79,4.0,Clothing,1.0,0.0,,100.66462167689161,61.0,0.0
5986.0,2.54,17.0,Food,0.0,0.0,89.0,2.0,36.0,0.0
5987.0,150.6,2.0,Electronics,0.0,0.0,87.0,1.0,31.0,0.0
5988.0,error_amount,21.0,Grocery,0.0,0.0,88.0,1.0,32.0,0.0
5989.0,197.36,1.0,Travel,1.0,,50.0,2.0,64.0,0.0
5990.0,311.34,3.0,Clothing,0.0,0.0,41.0,3.0,25.0,0.0
5991.0,2.41,17.0,Food,,0.0,35.0,1.0,50.0,
5992.0,140.57,8.0,Food,0.0,0.0,91.0,3.0,19.0,0.0
5993.0,110.77,18.0,Food,0.0,0.0,34.0,2.0,19.0,0.0
5994.0,124.4,9.0,Food,0.0,0.0,90.0,1.0,37.0,0.0
5995.0,13.49,21.0,Grocery,0.0,0.0,56.0,3.0,40.0,0.0
5996.0,207.61,14.0,Travel,0.0,0.0,40.0,2.0,35.0,0.0
error_transaction_id,125.93,0.0,Electronics,0.0,0.0,50.0,3.0,47.0,0.0
5998.0,260.78,10.0,Clothing,0.0,0.0,,,,0.0
5999.0,119.55,13.0,Food,0.0,1.0,80.0,1.0,53.0,0.0
,29.12,9.0,Food,0.0,1.0,33.0,2.0,20.0,0.0
6001.0,188.07,18.0,Travel,0.0,0.0,29.0,2.0,,0.0
6002.0,error_amount,23.0,Travel,0.0,1.0,31.0,5.0,41.0,1.0
6003.0,370.59,20.0,Grocery,0.0,0.0,89.0,2.0,55.0,0.0
6004.0,8813.402647488014,15.0,Grocery,0.0,0.0,36.0,5.0,21.0,0.0
6005.0,30.79,7.0,Grocery,0.0,0.0,72.0,1.0,26.0,0.0
???###,590.24,1.0,Clothing,0.0,0.0,96.0,2.0,50.0,0.0
6007.0,131.5,22.0,Grocery,1.0,0.0,49.0,3.0,51.0,0.0
6008.0,13.62,6.0,Food,0.0,0.0,37.0,2.0,62.0,0.0
6009.0,177.43,NAN,Grocery,0.0,0.0,65.0,3.0,49.0,0.0
6010.0,52.55,6.0,Clothing,0.0,0.0,34.0,1.0,25.0,0.0
6011.0,,14.0,Grocery,0.0,,64.0,4.0,65.0,0.0
